,Unnamed: 0,dataset_id,transformer,clf,noise_level,split0_test_accuracy,split1_test_accuracy,split2_test_accuracy,mean_test_accuracy
693,693,44,AE,GaussianNB,25.0,0.6720990873533247,0.6551499348109517,0.7084148727984344,0.6785546316542369
694,694,44,AE,KNeighborsClassifier,25.0,0.6988265971316818,0.7196870925684485,0.6927592954990215,0.7037576617330505
695,695,44,AE,DecisionTreeClassifier,25.0,0.6655801825293349,0.6786179921773142,0.6686236138290933,0.6709405961785807
696,696,44,None,LogisticRegression,25.0,0.5912646675358539,0.5990873533246415,0.6040443574690151,0.5981321261098368
697,697,44,None,GaussianNB,25.0,0.5110821382007823,0.500651890482399,0.5120678408349641,0.5079339565060484
698,698,44,None,KNeighborsClassifier,25.0,0.6831812255541069,0.7138200782268579,0.6888454011741683,0.6952822349850444
699,699,44,None,DecisionTreeClassifier,25.0,0.8200782268578879,0.8265971316818774,0.8003913894324853,0.8156889159907502
700,700,44,VAE,LogisticRegression,30.0,0.6049543676662321,0.5984354628422425,0.6086105675146771,0.6040001326743839
701,701,44,VAE,GaussianNB,30.0,0.5182529335071708,0.5769230769230769,0.512720156555773,0.5359653889953403
702,702,44,VAE,KNeighborsClassifier,30.0,0.6558018252933507,0.6766623207301173,0.6673189823874756,0.6665943761369811
703,703,44,VAE,DecisionTreeClassifier,30.0,0.6179921773142112,0.6460234680573663,0.6066536203522505,0.6235564219079427
704,704,44,SAE,LogisticRegression,30.0,0.6844850065189049,0.7040417209908736,0.7071102413568167,0.6985456562888649
705,705,44,SAE,GaussianNB,30.0,0.6649282920469362,0.6694915254237288,0.6862361382909328,0.6735519852538658
706,706,44,SAE,KNeighborsClassifier,30.0,0.6668839634941329,0.6649282920469362,0.6673189823874756,0.6663770793095148
707,707,44,SAE,DecisionTreeClassifier,30.0,0.6564537157757496,0.6499348109517601,0.6464448793215917,0.6509444686830338
708,708,44,DAE,LogisticRegression,30.0,0.6838331160365059,0.6714471968709257,0.7018917155903457,0.685724009499259
709,709,44,DAE,GaussianNB,30.0,0.6447196870925684,0.6923076923076923,0.6066536203522505,0.6478936665841704
710,710,44,DAE,KNeighborsClassifier,30.0,0.7092568448500652,0.6786179921773142,0.6927592954990215,0.6935447108421336
711,711,44,DAE,DecisionTreeClassifier,30.0,0.6558018252933507,0.6349413298565841,0.6562296151337247,0.6489909234278866
712,712,44,AE,LogisticRegression,30.0,0.6975228161668839,0.6799217731421121,0.690150032615786,0.6891982073082606
713,713,44,AE,GaussianNB,30.0,0.6577574967405476,0.6968709256844849,0.6040443574690151,0.6528909266313492
714,714,44,AE,KNeighborsClassifier,30.0,0.6864406779661016,0.6916558018252934,0.6986301369863014,0.6922422055925654
715,715,44,AE,DecisionTreeClassifier,30.0,0.6603650586701434,0.651238591916558,0.6627527723418134,0.6581188076428383
716,716,44,None,LogisticRegression,30.0,0.6029986962190352,0.5697522816166884,0.6027397260273972,0.5918302346210403
717,717,44,None,GaussianNB,30.0,0.5065189048239895,0.530638852672751,0.5146771037181996,0.5172782870716467
718,718,44,None,KNeighborsClassifier,30.0,0.6766623207301173,0.6786179921773142,0.6960208741030659,0.6837670623368325
719,719,44,None,DecisionTreeClassifier,30.0,0.8024771838331161,0.7868318122555411,0.7984344422700587,0.7959144794529053
720,720,44,VAE,LogisticRegression,35.0,0.5945241199478487,0.6036505867014341,0.6073059360730594,0.6018268809074474
721,721,44,VAE,GaussianNB,35.0,0.576271186440678,0.5684485006518905,0.5818656229615133,0.5755284366846939
722,722,44,VAE,KNeighborsClassifier,35.0,0.6623207301173403,0.6297262059973925,0.6373124592302675,0.6431197984483334
723,723,44,VAE,DecisionTreeClassifier,35.0,0.6127770534550195,0.6153846153846154,0.5981735159817352,0.6087783949404567
724,724,44,SAE,LogisticRegression,35.0,0.6688396349413298,0.6805736636245111,0.6653620352250489,0.6715917779302966
725,725,44,SAE,GaussianNB,35.0,0.5482398956975228,0.5691003911342895,0.5779517286366601,0.5650973384894908
726,726,44,SAE,KNeighborsClassifier,35.0,0.6505867014341591,0.6747066492829205,0.685583822570124,0.6702923910957345
727,727,44,SAE,DecisionTreeClassifier,35.0,0.6258148631029987,0.6486310299869622,0.6516634050880626,0.6420364327260079
728,728,44,DAE,LogisticRegression,35.0,0.6303780964797914,0.6760104302477183,0.6777560339204175,0.6613815202159757
729,729,44,DAE,GaussianNB,35.0,0.5475880052151239,0.5827900912646675,0.634703196347032,0.5883604309422744
730,730,44,DAE,KNeighborsClassifier,35.0,0.6584093872229465,0.6564537157757496,0.680365296803653,0.6650761332674496
731,731,44,DAE,DecisionTreeClassifier,35.0,0.6199478487614081,0.6447196870925684,0.6627527723418134,0.6424734360652633
732,732,44,AE,LogisticRegression,35.0,0.6538461538461539,0.6792698826597132,0.6940639269406392,0.6757266544821688
733,733,44,AE,GaussianNB,35.0,0.5671447196870926,0.6701434159061278,0.6477495107632094,0.6283458821188099
734,734,44,AE,KNeighborsClassifier,35.0,0.6720990873533247,0.6584093872229465,0.6764514024787998,0.6689866256850237
735,735,44,AE,DecisionTreeClassifier,35.0,0.6395045632333768,0.6290743155149935,0.6386170906718852,0.6357319898067518
736,736,44,None,LogisticRegression,35.0,0.5860495436766623,0.5893089960886571,0.5962165688193085,0.590525036194876
737,737,44,None,GaussianNB,35.0,0.545632333767927,0.5475880052151239,0.5929549902152642,0.562058443066105
738,738,44,None,KNeighborsClassifier,35.0,0.666232073011734,0.651238591916558,0.6744944553163731,0.6639883734148885
739,739,44,None,DecisionTreeClassifier,35.0,0.7881355932203391,0.78748370273794,0.7984344422700587,0.7913512460761125
740,740,44,VAE,LogisticRegression,40.0,0.5932203389830508,0.6075619295958279,0.593607305936073,0.5981298581716507
741,741,44,VAE,GaussianNB,40.0,0.6460234680573663,0.5130378096479792,0.6092628832354859,0.5894413869802771
742,742,44,VAE,KNeighborsClassifier,40.0,0.6225554106910041,0.6421121251629727,0.6568819308545336,0.6405164889028367
743,743,44,VAE,DecisionTreeClassifier,40.0,0.5958279009126467,0.6088657105606258,0.6020874103065884,0.6022603405932869
744,744,44,SAE,LogisticRegression,40.0,0.7046936114732725,0.6883963494132985,0.669928245270711,0.6876727353857607
745,745,44,SAE,GaussianNB,40.0,0.6994784876140808,0.6766623207301173,0.6040443574690151,0.6600617219377377
746,746,44,SAE,KNeighborsClassifier,40.0,0.6694915254237288,0.6479791395045632,0.6679712981082844,0.6618139876788588
747,747,44,SAE,DecisionTreeClassifier,40.0,0.6538461538461539,0.6277705345501956,0.6392694063926939,0.6402953649296811
748,748,44,DAE,LogisticRegression,40.0,0.7020860495436767,0.6857887874837028,0.6614481409001957,0.6831076593091917
749,749,44,DAE,GaussianNB,40.0,0.6897001303780965,0.5436766623207301,0.680365296803653,0.6379140298341599
750,750,44,DAE,KNeighborsClassifier,40.0,0.6734028683181226,0.6851368970013038,0.6816699282452707,0.6800698978548989
751,751,44,DAE,DecisionTreeClassifier,40.0,0.6486310299869622,0.6323337679269883,0.6288323548597521,0.6365990509245675
752,752,44,AE,LogisticRegression,40.0,0.6864406779661016,0.6786179921773142,0.6894977168949772,0.6848521290127977
753,753,44,AE,GaussianNB,40.0,0.7020860495436767,0.6701434159061278,0.6842791911285062,0.6855028855261036
754,754,44,AE,KNeighborsClassifier,40.0,0.6923076923076923,0.6831812255541069,0.7018917155903457,0.6924602111507149
755,755,44,AE,DecisionTreeClassifier,40.0,0.6342894393741851,0.6166883963494133,0.6307893020221788,0.6272557125819258
756,756,44,None,LogisticRegression,40.0,0.5951760104302477,0.589960886571056,0.5825179386823223,0.5892182785612087
757,757,44,None,GaussianNB,40.0,0.5208604954367666,0.500651890482399,0.5179386823222439,0.5131503560804699
758,758,44,None,KNeighborsClassifier,40.0,0.666232073011734,0.6694915254237288,0.6503587736464449,0.6620274573606358
759,759,44,None,DecisionTreeClassifier,40.0,0.7496740547588006,0.7529335071707953,0.781474233529028,0.7613605984862081
760,760,44,VAE,LogisticRegression,45.0,0.6049543676662321,0.6029986962190352,0.5916503587736465,0.5998678075529713
761,761,44,VAE,GaussianNB,45.0,0.5078226857887875,0.5052151238591917,0.639921722113503,0.5509865105871606
762,762,44,VAE,KNeighborsClassifier,45.0,0.6316818774445893,0.6382007822685789,0.6568819308545336,0.6422548635225672
763,763,44,VAE,DecisionTreeClassifier,45.0,0.5736636245110821,0.6382007822685789,0.629484670580561,0.6137830257867406
764,764,44,SAE,LogisticRegression,45.0,0.6877444589308996,0.6910039113428944,0.7110241356816699,0.6965908353184881
765,765,44,SAE,GaussianNB,45.0,0.6753585397653195,0.6655801825293349,0.6262230919765166,0.6557206047570571
766,766,44,SAE,KNeighborsClassifier,45.0,0.6603650586701434,0.651238591916558,0.6581865622961514,0.6565967376276175
767,767,44,SAE,DecisionTreeClassifier,45.0,0.6075619295958279,0.6316818774445893,0.6386170906718852,0.6259536325707674
768,768,44,DAE,LogisticRegression,45.0,0.7020860495436767,0.6473272490221643,0.6679712981082844,0.6724615322247085
769,769,44,DAE,GaussianNB,45.0,0.5501955671447197,0.5475880052151239,0.6894977168949772,0.5957604297516069
770,770,44,DAE,KNeighborsClassifier,45.0,0.6916558018252934,0.6603650586701434,0.6849315068493149,0.6789841224482506
771,771,44,DAE,DecisionTreeClassifier,45.0,0.6284224250325945,0.6205997392438071,0.6490541422048272,0.6326921021604095
772,772,44,AE,LogisticRegression,45.0,0.7079530638852672,0.6747066492829205,0.6862361382909328,0.6896319504863735
773,773,44,AE,GaussianNB,45.0,0.6636245110821382,0.6655801825293349,0.6425309849967384,0.6572452262027372
774,774,44,AE,KNeighborsClassifier,45.0,0.6727509778357236,0.6786179921773142,0.6634050880626223,0.6715913526918866
775,775,44,AE,DecisionTreeClassifier,45.0,0.6584093872229465,0.651238591916558,0.6196999347684279,0.6431159713026441
776,776,44,None,LogisticRegression,45.0,0.6016949152542372,0.589960886571056,0.5981735159817352,0.5966097726023428
777,777,44,None,GaussianNB,45.0,0.5078226857887875,0.5254237288135594,0.5296803652968036,0.5209755932997168
778,778,44,None,KNeighborsClassifier,45.0,0.6486310299869622,0.6655801825293349,0.6634050880626223,0.6592054335263066
779,779,44,None,DecisionTreeClassifier,45.0,0.7711864406779662,0.7614080834419817,0.7566862361382909,0.7630935867527463
780,780,44,VAE,LogisticRegression,50.0,0.6036505867014341,0.5977835723598436,0.6046966731898239,0.6020436107503673
781,781,44,VAE,GaussianNB,50.0,0.5795306388526728,0.6303780964797914,0.5923026744944553,0.6007371366089732
782,782,44,VAE,KNeighborsClassifier,50.0,0.6336375488917861,0.6421121251629727,0.6314416177429876,0.6357304305992488
783,783,44,VAE,DecisionTreeClassifier,50.0,0.6284224250325945,0.6212516297262061,0.5694716242661448,0.606381893008315
784,784,44,SAE,LogisticRegression,50.0,0.6655801825293349,0.6714471968709257,0.6562296151337247,0.6644189981779952
785,785,44,SAE,GaussianNB,50.0,0.559973924380704,0.5495436766623207,0.6320939334637965,0.5805371781689405
786,786,44,SAE,KNeighborsClassifier,50.0,0.6440677966101694,0.6558018252933507,0.634703196347032,0.6448576060835174
787,787,44,SAE,DecisionTreeClassifier,50.0,0.6316818774445893,0.6029986962190352,0.6196999347684279,0.6181268361440174
788,788,44,DAE,LogisticRegression,50.0,0.6649282920469362,0.6942633637548892,0.6601435094585779,0.6731117217534678
789,789,44,DAE,GaussianNB,50.0,0.5951760104302477,0.636897001303781,0.634703196347032,0.6222587360270202
790,790,44,DAE,KNeighborsClassifier,50.0,0.6551499348109517,0.6668839634941329,0.6555772994129159,0.6592037325726668
791,791,44,DAE,DecisionTreeClassifier,50.0,0.6186440677966102,0.6401564537157758,0.6353555120678408,0.6313853445267422
792,792,44,AE,LogisticRegression,50.0,0.6610169491525424,0.6838331160365059,0.6960208741030659,0.6802903130973714
793,793,44,AE,GaussianNB,50.0,0.6192959582790091,0.6473272490221643,0.6607958251793868,0.6424730108268534
794,794,44,AE,KNeighborsClassifier,50.0,0.6753585397653195,0.6753585397653195,0.6627527723418134,0.6711566172908174
795,795,44,AE,DecisionTreeClassifier,50.0,0.6290743155149935,0.6271186440677966,0.6386170906718852,0.6316033500848918
796,796,44,None,LogisticRegression,50.0,0.5912646675358539,0.5723598435462842,0.5851272015655578,0.582917237549232
797,797,44,None,GaussianNB,50.0,0.5782268578878749,0.5208604954367666,0.4911937377690802,0.5300936970312405
798,798,44,None,KNeighborsClassifier,50.0,0.6531942633637549,0.6571056062581486,0.6536203522504892,0.6546400739574643
799,799,44,None,DecisionTreeClassifier,50.0,0.7627118644067796,0.7653194263363755,0.7475538160469667,0.7585283689300407
