,dataset_id,mean_fit_time,std_fit_time,mean_score_time,std_score_time,hidden_dims,type,params,split0_test_accuracy,split1_test_accuracy,split2_test_accuracy,mean_test_accuracy,std_test_accuracy,rank_test_accuracy,split0_test_reconstruction_error,split1_test_reconstruction_error,split2_test_reconstruction_error,mean_test_reconstruction_error,std_test_reconstruction_error,rank_test_reconstruction_error,ae_mean_fit_time,ae_std_fit_time,ae_mean_score_time,ae_std_score_time,compression
102,44,16.637839396794632,1.0868149090661023,0.030501445134480793,0.008330875863514428,1.7500000000000002,AE,"{'ae__hidden_dims': 1.7500000000000002, 'ae__type': 'ae'}",0.9230769230769232,0.9256844850065188,0.9223744292237442,0.923711945769062,0.0014239751135275145,22,0.0473623052239418,0.04803941771388054,0.047415610402822495,0.047605777780214936,0.000307400991731214,115.0,24.28708497683208,5.515585562338626,0.008631547292073568,0.0003505171716939458,0.5714285714285714
103,44,10.20671812693278,0.9445581052098764,0.02424001693725586,0.0006542900002742457,1.7500000000000002,DAE,"{'ae__hidden_dims': 1.7500000000000002, 'ae__type': 'dae'}",0.9302477183833116,0.926336375488918,0.9302022178734508,0.9289287705818934,0.0018331942636941915,1,0.05065942928195,0.04975578188896178,0.05026218295097351,0.05022579804062843,0.0003698085531633986,54.0,14.815833965937294,0.4858688810601042,0.008071819941202799,0.00098651808404405,0.5714285714285714
104,44,21.115554730097454,3.4438241820649376,0.033605337142944336,0.004752706557517128,1.7500000000000002,SAE,"{'ae__hidden_dims': 1.7500000000000002, 'ae__type': 'sae'}",0.9198174706649282,0.9230769230769232,0.9282452707110241,0.923713221484292,0.003469928928345981,21,0.04871329292654991,0.04773060604929924,0.04765806719660759,0.04803398872415225,0.0004812526161548288,95.0,32.599014600118004,3.761507151780567,0.009596586227416992,0.000289620451204718,0.5714285714285714
105,44,17.282482226689652,1.8651823615263032,0.024203062057495117,0.0032909227529025428,1.8,AE,"{'ae__hidden_dims': 1.8, 'ae__type': 'ae'}",0.9172099087353324,0.9191655801825294,0.9243313763861708,0.9202356217680108,0.0030041712247561693,54,0.04825526475906372,0.047696974128484726,0.047363590449094765,0.047771943112214416,0.0003678641326683408,108.0,21.6641165415446,2.028105536120742,0.007829666137695312,0.0009371477289935006,0.5555555555555556
106,44,9.326428333918251,0.5340194566221806,0.0197138786315918,0.000525860412548393,1.8,DAE,"{'ae__hidden_dims': 1.8, 'ae__type': 'dae'}",0.9243807040417208,0.9126466753585396,0.923679060665362,0.9202354800218744,0.005373735077242703,56,0.05055054649710655,0.0503813773393631,0.05034195631742477,0.050424626717964806,9.048147997240335e-05,47.0,14.895655314127605,1.2139059774078962,0.00850383440653483,0.002437476517512193,0.5555555555555556
107,44,19.219348748524986,2.8305800907411283,0.025743166605631508,0.002338295497529614,1.8,SAE,"{'ae__hidden_dims': 1.8, 'ae__type': 'sae'}",0.9198174706649282,0.9178617992177314,0.9171559034572732,0.9182783911133108,0.0011258024118565484,71,0.048278581351041794,0.047580596059560776,0.047796398401260376,0.04788519193728765,0.0002917865496227569,101.0,33.005934874216706,1.0697290021509402,0.00953094164530436,0.00026988185137635594,0.5555555555555556
108,44,18.608755191167194,2.588916427243524,0.021576960881551102,0.0012731445018763876,1.85,AE,"{'ae__hidden_dims': 1.85, 'ae__type': 'ae'}",0.9269882659713168,0.9217731421121252,0.9288975864318332,0.9258863315050916,0.003011104049131643,7,0.0471438504755497,0.04707285761833191,0.04713809862732887,0.04711826890707016,3.2196374517849426e-05,120.0,28.78867952028911,3.6708048428498254,0.007672468821207683,0.0010079494703437233,0.5405405405405405
109,44,11.192387819290161,1.6480073311666623,0.029538869857788086,0.008320638662627087,1.85,DAE,"{'ae__hidden_dims': 1.85, 'ae__type': 'dae'}",0.9204693611473272,0.9230769230769232,0.9256360078277888,0.9230607640173464,0.002109305622961504,27,0.05107583105564117,0.05040820688009262,0.051182299852371216,0.05088877926270167,0.0003425845514751939,29.0,12.251604000727337,0.7150478040062037,0.008123954137166342,0.0012943818266882528,0.5405405405405405
110,44,19.730556646982826,3.420538817295971,0.052075465520222984,0.028731648985562363,1.85,SAE,"{'ae__hidden_dims': 1.85, 'ae__type': 'sae'}",0.9165580182529336,0.9152542372881356,0.9178082191780822,0.9165401582397172,0.0010427352200176444,93,0.048420343548059464,0.04708080366253853,0.04787912219762802,0.04779342313607534,0.0005502120943106807,104.0,33.508289893468216,3.7455872298650914,0.00943287213643392,0.0011587102771771374,0.5405405405405405
111,44,19.417826970418293,2.869836177388733,0.02244432767232259,0.007337602568094342,1.9,AE,"{'ae__hidden_dims': 1.9000000000000001, 'ae__type': 'ae'}",0.9302477183833116,0.9152542372881356,0.9217221135029354,0.9224080230581274,0.006140248245593851,31,0.048025209456682205,0.047328054904937744,0.047390326857566833,0.04758119707306226,0.00031499174235415366,117.0,23.01384806632996,1.7764996244052604,0.008425474166870117,0.0006588177072031098,0.5263157894736842
112,44,11.741174618403114,0.8796565120223562,0.02530503273010254,0.007716550777498431,1.9,DAE,"{'ae__hidden_dims': 1.9000000000000001, 'ae__type': 'dae'}",0.9165580182529336,0.9119947848761408,0.9243313763861708,0.9176280598384152,0.005092911038383421,81,0.050619013607501984,0.050235167145729065,0.05037615075707436,0.050410110503435135,0.0001585338551299869,49.0,14.864601929982506,0.5938703603818289,0.006921927134195964,0.0013233303240473447,0.5263157894736842
113,44,22.758693854014076,3.210856889542096,0.024349530537923176,0.003424208605067759,1.9,SAE,"{'ae__hidden_dims': 1.9000000000000001, 'ae__type': 'sae'}",0.9230769230769232,0.9282920469361148,0.9217221135029354,0.9243636945053244,0.0028322949305953802,18,0.04766834899783135,0.048074375838041306,0.04762610048055649,0.04778960843880972,0.0002020983061974625,105.0,35.27352778116862,5.3882767078402845,0.00911108652750651,0.0005973556551358069,0.5263157894736842
114,44,19.352587223052982,2.9948594924671936,0.01955540974934896,0.0015764826395729984,1.95,AE,"{'ae__hidden_dims': 1.9500000000000002, 'ae__type': 'ae'}",0.923728813559322,0.923728813559322,0.9308545335942596,0.9261040535709678,0.003359096638360817,5,0.049162019044160836,0.0470719002187252,0.04770216345787048,0.047978694240252175,0.000875405099106917,98.0,19.97283943494161,4.744930356301851,0.007759491602579753,0.0012010598587359118,0.5128205128205129
115,44,11.176124334335327,1.982302714601296,0.03362830479939779,0.009784353045042396,1.95,DAE,"{'ae__hidden_dims': 1.9500000000000002, 'ae__type': 'dae'}",0.9211212516297262,0.9165580182529336,0.9256360078277888,0.9211050925701496,0.0037060913387466678,48,0.05135497823357582,0.049927502870559685,0.04996747896075249,0.05041665335496267,0.0006636965698846968,48.0,14.634508689244587,2.1150050368891966,0.008996327718098959,0.00044616206413178566,0.5128205128205129
116,44,18.69698437054952,2.5227790114615054,0.02675151824951172,0.004443287276402032,1.95,SAE,"{'ae__hidden_dims': 1.9500000000000002, 'ae__type': 'sae'}",0.9204693611473272,0.9302477183833116,0.9256360078277888,0.925451029119476,0.003994139907458463,10,0.04825861006975174,0.04748030751943588,0.04889892414212227,0.04821261391043663,0.0005800603506212883,88.0,28.60950787862141,3.9743027689849217,0.008962154388427734,0.0010218778466006204,0.5128205128205129
117,44,14.126077095667519,2.879258498480396,0.02756214141845703,0.004129435792999681,2.0,AE,"{'ae__hidden_dims': 2.0, 'ae__type': 'ae'}",0.9243807040417208,0.9139504563233376,0.9295499021526422,0.9226270208392334,0.006488052153837024,28,0.04786431044340134,0.04757395014166832,0.049309141933918,0.04824913417299589,0.0007588542311129137,86.0,18.551044543584187,3.781740762814063,0.008142073949178059,0.00015117747584047575,0.5
118,44,11.906995137532554,1.5734287805453877,0.02233783404032389,0.0009570636589172104,2.0,DAE,"{'ae__hidden_dims': 2.0, 'ae__type': 'dae'}",0.9276401564537158,0.9217731421121252,0.9308545335942596,0.9267559440533668,0.0037598130706764615,4,0.050802133977413184,0.0500665046274662,0.05074075236916542,0.05053646365801493,0.0003332547006455152,42.0,13.818705558776855,0.3327752160161178,0.007677872975667317,0.00030222639346126184,0.5
119,44,16.656794945398968,1.8782472164165087,0.02862064043680827,0.0024918614496652197,2.0,SAE,"{'ae__hidden_dims': 2.0, 'ae__type': 'sae'}",0.9230769230769232,0.9159061277705346,0.9191128506196999,0.9193653004890526,0.002932902377501744,60,0.048499513417482376,0.04812116175889969,0.047793373465538025,0.048138016213973366,0.0002885266740122601,92.0,28.701971610387158,1.889879841300517,0.00825826327006022,0.0005356499985974463,0.5
120,1492,10.312036037445068,1.10883894980221,0.013064304987589521,0.0018676881470356145,0.05,AE,"{'ae__hidden_dims': 0.05, 'ae__type': 'ae'}",0.3539325842696629,0.38649155722326456,0.4071294559099437,0.3825178658009571,0.021898545700843826,158,0.5114470720291138,0.5090078115463257,0.5131905674934387,0.5112151503562927,0.0017154596225735835,2.0,6.655173937479656,0.2784012034232328,0.0054165522257486965,0.0007058521075762737,20.0
121,1492,11.434587717056274,2.4359967827067246,0.012066682179768879,0.0022633913611386962,0.05,DAE,"{'ae__hidden_dims': 0.05, 'ae__type': 'dae'}",0.3764044943820225,0.3677298311444653,0.3714821763602251,0.3718721672955709,0.0035521369407250604,159,0.5119125247001648,0.5092144012451172,0.5138296484947205,0.5116521914800009,0.0018931379299782238,1.0,6.355457782745361,1.1843298306631158,0.0063571135203043605,0.0018233828265894832,20.0
122,1492,10.8372372786204,1.0877663894320264,0.014247894287109375,0.00026020640070739654,0.05,SAE,"{'ae__hidden_dims': 0.05, 'ae__type': 'sae'}",0.3764044943820225,0.4090056285178236,0.36585365853658536,0.3837545938121438,0.01836738231285604,157,0.5105814933776855,0.5084061622619629,0.5123823285102844,0.5104566613833109,0.0016256612559586304,6.0,9.906772057215374,0.7663804544814696,0.007107655207316081,0.000615050632719504,20.0
123,1492,9.958748896916706,1.4399656650342347,0.022882699966430664,0.00788904438844867,0.1,AE,"{'ae__hidden_dims': 0.1, 'ae__type': 'ae'}",0.4531835205992509,0.4352720450281426,0.4315196998123828,0.4399917551465921,0.00945293712638322,156,0.5096802711486816,0.5075311660766602,0.5112870335578918,0.5094994902610779,0.0015386458182734411,27.0,7.80231539408366,2.1635806431433213,0.007174571355183919,0.0011111157500165439,10.0
124,1492,9.143594821294153,0.5179959350414307,0.02147674560546875,0.005181290381579711,0.1,DAE,"{'ae__hidden_dims': 0.1, 'ae__type': 'dae'}",0.4887640449438202,0.4315196998123828,0.4465290806754221,0.455604275143875,0.02423493522942944,154,0.5110049843788147,0.5092887282371521,0.513225257396698,0.5111729900042216,0.0016114661799357458,3.0,4.983601172765097,0.7932389052744275,0.00641647974650065,0.00036964780923582144,10.0
125,1492,9.367950598398844,1.6117032307178734,0.01894100507100423,0.005406980042310878,0.1,SAE,"{'ae__hidden_dims': 0.1, 'ae__type': 'sae'}",0.4756554307116105,0.4821763602251407,0.4859287054409006,0.4812534987925506,0.004244510048968293,153,0.5100745558738708,0.5079892873764038,0.5124037861824036,0.5101558764775594,0.001803128708196121,8.0,7.233314752578735,1.3529697933382283,0.006178220113118489,0.0002400978343544465,10.0
126,1492,9.100141048431396,0.5419964845525712,0.023654699325561523,0.002565076363751837,0.15000000000000002,AE,"{'ae__hidden_dims': 0.15000000000000002, 'ae__type': 'ae'}",0.5262172284644194,0.4859287054409006,0.5422138836772983,0.5181199391942061,0.023680933151938914,149,0.5091712474822998,0.5065532922744751,0.5107256174087524,0.5088167190551758,0.0017216933642511935,50.0,7.733747561772662,1.3785298123791463,0.007021109263102214,0.0019406246812475074,6.666666666666666
127,1492,9.093578656514486,1.1407584199496534,0.024192333221435547,0.002622513820067567,0.15000000000000002,DAE,"{'ae__hidden_dims': 0.15000000000000002, 'ae__type': 'dae'}",0.5280898876404494,0.4540337711069418,0.50093808630394,0.4943539150171104,0.03058965601481266,152,0.5098949074745178,0.5090362429618835,0.5112487077713013,0.5100599527359009,0.000910743318012528,10.0,5.751573006312054,1.3376861353124998,0.00551605224609375,5.053386631275617e-05,6.666666666666666
128,1492,9.697840054829916,0.5204346514789859,0.020103613535563152,0.0015211571256450696,0.15000000000000002,SAE,"{'ae__hidden_dims': 0.15000000000000002, 'ae__type': 'sae'}",0.5561797752808989,0.5365853658536586,0.5309568480300187,0.5412406630548587,0.010810576882523423,145,0.5105811357498169,0.5064932107925415,0.5123002529144287,0.5097915331522623,0.0024355750515900358,17.0,8.629152774810791,1.2605278336218608,0.006996949513753255,0.0004286959794272321,6.666666666666666
129,1492,10.128596703211468,0.846820033952678,0.015067259470621744,0.003437162184080596,0.2,AE,"{'ae__hidden_dims': 0.2, 'ae__type': 'ae'}",0.5617977528089888,0.5459662288930581,0.5290806754221389,0.5456148857080619,0.013359001202922173,143,0.5086436271667479,0.5067512392997742,0.5110357999801636,0.5088102221488953,0.0017531268202922842,51.0,7.2837255001068115,2.9347259616937955,0.0056676069895426435,0.00020789173501234957,5.0
130,1492,9.099798281987507,0.34639110526512723,0.015168507893880209,0.002730160456674732,0.2,DAE,"{'ae__hidden_dims': 0.2, 'ae__type': 'dae'}",0.5243445692883895,0.5159474671669794,0.5178236397748592,0.5193718920767427,0.0035986705787983274,148,0.5099312663078308,0.5085522532463074,0.5129451751708984,0.5104762315750122,0.0018343356864205238,5.0,4.771596113840738,0.6348115208178261,0.00711822509765625,0.000959507645503839,5.0
131,1492,10.632115364074707,2.232774418508787,0.026425520579020183,0.01065993749628303,0.2,SAE,"{'ae__hidden_dims': 0.2, 'ae__type': 'sae'}",0.552434456928839,0.5234521575984991,0.5797373358348968,0.551874650120745,0.02298173709742235,138,0.5091631412506104,0.506682813167572,0.5105586051940918,0.5088015198707581,0.0016028138746141164,52.0,7.898735523223878,0.9710715420597722,0.006479899088541667,0.0004976179894269321,5.0
132,1492,10.516361872355144,0.9297279763392124,0.013386170069376629,0.00125890175897223,0.25,AE,"{'ae__hidden_dims': 0.25, 'ae__type': 'ae'}",0.5767790262172284,0.5816135084427767,0.5891181988742964,0.5825035778447673,0.005076610622617101,102,0.5087394714355469,0.505940318107605,0.5107160806655884,0.5084652900695801,0.0019593125611876558,59.0,6.667239586512247,1.8843953203310693,0.0051983992258707685,0.0015258743406929484,4.0
133,1492,8.467900911966959,1.5444275348695091,0.013272126515706379,0.004057767248192448,0.25,DAE,"{'ae__hidden_dims': 0.25, 'ae__type': 'dae'}",0.5449438202247191,0.5290806754221389,0.5553470919324578,0.5431238625264386,0.010800164924390008,144,0.5113096237182617,0.5085075497627258,0.5129799842834473,0.5109323859214783,0.0018452459460329789,4.0,4.464638153711955,0.06159683878970267,0.006489912668863933,0.0011944014501411517,4.0
134,1492,9.504738410313923,1.221697031683208,0.028637806574503582,0.007223334688974571,0.25,SAE,"{'ae__hidden_dims': 0.25, 'ae__type': 'sae'}",0.5543071161048689,0.5609756097560976,0.5872420262664165,0.5675082507091277,0.014216976359343712,114,0.5092042088508606,0.5055040717124939,0.5100743174552917,0.5082608660062155,0.001981448683715684,67.0,10.479629119237263,2.9244103576574525,0.006608327229817708,4.19292963260526e-05,4.0
135,1492,10.47142235438029,1.4406223287638062,0.017437060674031574,0.0033755969074807826,0.3,AE,"{'ae__hidden_dims': 0.3, 'ae__type': 'ae'}",0.5749063670411985,0.5722326454033771,0.5778611632270169,0.5750000585571975,0.0022987876221877077,108,0.5082494616508484,0.5064945816993713,0.51048743724823,0.5084104935328165,0.001634048613877093,63.0,7.337392409642536,2.5936477821959625,0.006100893020629883,0.0007977085194680138,3.3333333333333335
136,1492,8.413458665211996,0.6023186497450365,0.014283100763956703,0.0008530260331765607,0.3,DAE,"{'ae__hidden_dims': 0.3, 'ae__type': 'dae'}",0.5505617977528089,0.5478424015009381,0.5684803001876173,0.5556281664804549,0.009155391293795487,132,0.5098140835762024,0.5069472193717957,0.5112065672874451,0.5093226234118143,0.0017732570760274208,35.0,5.449034372965496,0.4009891208748538,0.00718077023824056,0.0009500524037132745,3.3333333333333335
137,1492,9.977842410405476,0.6179860014126215,0.016153732935587566,0.0007515968470996734,0.3,SAE,"{'ae__hidden_dims': 0.3, 'ae__type': 'sae'}",0.5936329588014981,0.5722326454033771,0.5928705440900562,0.5862453827649771,0.009913389105041779,98,0.5090314745903015,0.5061836838722229,0.5124462246894836,0.5092204610506693,0.002560161620369045,39.0,7.0200090408325195,2.1689130333362403,0.007380882898966472,0.0014571616196604536,3.3333333333333335
138,1492,9.618202606836952,1.3760126727764972,0.015499273935953775,0.0023012393474966105,0.35000000000000003,AE,"{'ae__hidden_dims': 0.35000000000000003, 'ae__type': 'ae'}",0.5955056179775281,0.6153846153846154,0.5628517823639775,0.5912473385753736,0.021656782523321517,95,0.5090063810348511,0.5054423213005066,0.510254442691803,0.5082343816757202,0.002038972834381225,70.0,6.654103517532349,1.5888102786107678,0.006212790807088216,0.0005609913790941711,2.8571428571428568
139,1492,8.608606894810995,1.2942045838019116,0.014797210693359375,0.001337632531050519,0.35000000000000003,DAE,"{'ae__hidden_dims': 0.35000000000000003, 'ae__type': 'dae'}",0.5805243445692884,0.5778611632270169,0.5928705440900562,0.5837520172954539,0.006538796112097265,100,0.5095690488815308,0.5079266428947449,0.511616051197052,0.5097039143244425,0.001509210593003737,19.0,4.790368715922038,0.8339235535115638,0.005497852961222331,0.0010501039129717164,2.8571428571428568
140,1492,9.947859048843382,1.5211002479785505,0.015807390213012695,0.0002274031691420668,0.35000000000000003,SAE,"{'ae__hidden_dims': 0.35000000000000003, 'ae__type': 'sae'}",0.6048689138576779,0.5816135084427767,0.5759849906191371,0.5874891376398639,0.01250233362906645,97,0.5089389085769653,0.5062962770462036,0.5123246908187866,0.5091866254806519,0.002467315126697595,42.0,6.845502297083538,1.7234919908963682,0.006972312927246094,0.0006324369383368857,2.8571428571428568
141,1492,12.232943852742515,1.1662197086375503,0.014324029286702475,0.0016581051027926975,0.4,AE,"{'ae__hidden_dims': 0.4, 'ae__type': 'ae'}",0.6123595505617978,0.5966228893058161,0.6191369606003753,0.6093731334893296,0.00943079589296577,82,0.5078913569450378,0.5052830576896667,0.5108445286750793,0.5080063144365946,0.002271915681980784,80.0,8.541857322057089,3.144095984914561,0.00597079594930013,0.001295950664595841,2.5
142,1492,10.853080034255981,1.4450882214168357,0.018040498097737636,0.005983052867571993,0.4,DAE,"{'ae__hidden_dims': 0.4, 'ae__type': 'dae'}",0.5749063670411985,0.5666041275797373,0.5984990619136961,0.580003185511544,0.01351061010050067,105,0.5096204876899719,0.5071428418159485,0.5130537152290344,0.5099390149116516,0.0024235924876918817,14.0,4.623366753260295,1.0505761362025297,0.005591869354248047,0.0008758303393393732,2.5
143,1492,10.718119223912556,0.4606489398986525,0.02019008000691732,0.006053574823331709,0.4,SAE,"{'ae__hidden_dims': 0.4, 'ae__type': 'sae'}",0.6142322097378277,0.5534709193245778,0.6285178236397748,0.5987403175673934,0.032537245366798286,92,0.5085075497627258,0.5057255029678345,0.5102376937866211,0.5081569155057272,0.0018587047072125868,73.0,9.535965204238893,2.9248167704434223,0.007990678151448568,0.0008359658127166331,2.5
144,1492,13.954444646835327,0.22591883447636424,0.02076125144958496,0.007446994890132038,0.45,AE,"{'ae__hidden_dims': 0.45, 'ae__type': 'ae'}",0.6217228464419475,0.6341463414634146,0.6454033771106942,0.6337575216720187,0.009671444870028415,8,0.507832944393158,0.5058151483535767,0.5094141960144043,0.5076874295870463,0.0014729034671526636,89.0,9.309784094492594,2.170725918621613,0.006417830785115561,0.0003263957797867779,2.2222222222222223
145,1492,9.885089317957561,1.3285436851117465,0.023503621419270832,0.00800223388095807,0.45,DAE,"{'ae__hidden_dims': 0.45, 'ae__type': 'dae'}",0.5749063670411985,0.5759849906191371,0.5947467166979362,0.5818793581194238,0.009109246027955415,104,0.5096505284309387,0.5068500638008118,0.5106825232505798,0.5090610384941101,0.001619168541308736,48.0,5.1504669189453125,0.39413169080581456,0.006031910578409831,0.0002803803391287061,2.2222222222222223
146,1492,12.325215021769203,0.6537013194192552,0.018379052480061848,0.0015568229635667856,0.45,SAE,"{'ae__hidden_dims': 0.45, 'ae__type': 'sae'}",0.5711610486891385,0.5666041275797373,0.6303939962476548,0.5893863908388436,0.02905637231914198,96,0.508539617061615,0.5061351060867311,0.5101231336593628,0.5082659522692362,0.001639565042718895,66.0,8.501874049504599,1.864082613207016,0.007242679595947266,0.0002994342461498532,2.2222222222222223
147,1492,14.708215395609535,2.42999760897947,0.02660655975341797,0.010318333612516876,0.5,AE,"{'ae__hidden_dims': 0.5, 'ae__type': 'ae'}",0.6048689138576779,0.6172607879924953,0.6566604127579737,0.6262633715360489,0.022081285023428508,30,0.5079374313354492,0.5051594376564026,0.5089489817619324,0.5073486169179281,0.0016021210827419734,95.0,10.17031677563985,0.7862629904980154,0.006250937779744466,0.00043935985234397405,2.0
148,1492,10.971199035644533,0.3047705790230971,0.016991058985392254,0.003877329139260125,0.5,DAE,"{'ae__hidden_dims': 0.5, 'ae__type': 'dae'}",0.5823970037453183,0.5816135084427767,0.5834896810506567,0.5825000644129172,0.000769403249080844,103,0.5095887184143066,0.5069054961204529,0.5112212300300598,0.5092384815216064,0.0017792112869450519,38.0,4.64357590675354,0.7027663769114944,0.006351709365844727,0.0015860611716687126,2.0
149,1492,9.992334683736166,0.5958449631834001,0.02524741490681966,0.010874955228802163,0.5,SAE,"{'ae__hidden_dims': 0.5, 'ae__type': 'sae'}",0.602996254681648,0.5984990619136961,0.6097560975609756,0.6037504713854399,0.0046265066027720144,86,0.5089287161827087,0.5061357021331787,0.512326717376709,0.5091303785641988,0.002531490762836164,46.0,6.312395970026653,1.6805869934819668,0.007166703542073567,0.0008216955657994668,2.0
150,1492,14.385091384251911,0.5520547796708422,0.029719988505045574,0.0064114555737520154,0.55,AE,"{'ae__hidden_dims': 0.55, 'ae__type': 'ae'}",0.5917602996254682,0.6097560975609756,0.6060037523452158,0.6025067165105532,0.007751736603522638,88,0.5078608393669128,0.5050768256187439,0.5093390941619873,0.507425586382548,0.0017670723724057327,93.0,9.612473885218304,2.4169400845934943,0.006522178649902344,0.0011133944450337726,1.8181818181818181
151,1492,10.712531884511312,0.4514003033155356,0.02181235949198405,0.0008703800907186051,0.55,DAE,"{'ae__hidden_dims': 0.55, 'ae__type': 'dae'}",0.5692883895131086,0.5928705440900562,0.6135084427767354,0.5918891254599667,0.01806609466293356,94,0.5098822116851807,0.5072752237319946,0.5112277269363403,0.5094617207845052,0.0016407680809616585,28.0,3.812105894088745,0.10054459116185753,0.006426175435384114,0.0009283973005483627,1.8181818181818181
152,1492,11.552277882893884,1.155965117047821,0.018709262212117512,0.0015892820142531141,0.55,SAE,"{'ae__hidden_dims': 0.55, 'ae__type': 'sae'}",0.599250936329588,0.6041275797373359,0.6022514071294559,0.60187664106546,0.0020084405117113307,89,0.5090593695640564,0.5061821341514587,0.5103592872619629,0.5085335969924927,0.001745370949092708,56.0,5.8636767864227295,0.8967400554246856,0.0069332917531331395,0.00021332129219859452,1.8181818181818181
153,1492,13.38808290163676,0.8652100439714444,0.017628033955891926,0.002639226576137901,0.6000000000000001,AE,"{'ae__hidden_dims': 0.6000000000000001, 'ae__type': 'ae'}",0.6104868913857678,0.6210131332082551,0.6529080675422139,0.6281360307120789,0.018035904898498826,24,0.5079348087310791,0.5051299333572388,0.509760856628418,0.5076085329055786,0.0019045917360625754,91.0,7.868278821309406,2.020442553250659,0.0061833063761393215,0.0005257492540676084,1.6666666666666665
154,1492,10.008820295333864,0.3828261476919793,0.01477996508280436,0.0008598059864132945,0.6000000000000001,DAE,"{'ae__hidden_dims': 0.6000000000000001, 'ae__type': 'dae'}",0.5786516853932584,0.6078799249530957,0.6060037523452158,0.5975117875638566,0.013358083603264176,93,0.5097520351409912,0.5074057579040527,0.5126557350158691,0.5099378426869711,0.0021473174352753584,15.0,3.6213332811991368,0.6831453143210166,0.006139119466145833,0.0006338020701108108,1.6666666666666665
155,1492,16.511256615320846,2.076880666699835,0.029128154118855793,0.0112566121498604,0.6000000000000001,SAE,"{'ae__hidden_dims': 0.6000000000000001, 'ae__type': 'sae'}",0.5880149812734082,0.6116322701688556,0.6041275797373359,0.6012582770598666,0.009852876300314695,90,0.5088994503021239,0.5062037706375122,0.5104976296424866,0.5085336168607076,0.001771944669714379,55.0,5.98744757970174,1.0391031944658808,0.007215181986490886,0.0008976139460016205,1.6666666666666665
156,1492,14.103423515955608,2.607884531823024,0.0280762513478597,0.008790217508428668,0.6500000000000001,AE,"{'ae__hidden_dims': 0.6500000000000001, 'ae__type': 'ae'}",0.5936329588014981,0.6322701688555347,0.6303939962476548,0.6187657079682292,0.0177880356123998,51,0.5076411962509155,0.5050700306892395,0.5093927979469299,0.5073680082956951,0.0017753033421922192,94.0,8.844945271809896,1.7047278980343878,0.005697409311930339,0.0008376045281115379,1.538461538461538
157,1492,10.934141556421917,0.8933871504895846,0.017934401830037434,0.00232367379121735,0.6500000000000001,DAE,"{'ae__hidden_dims': 0.6500000000000001, 'ae__type': 'dae'}",0.6179775280898876,0.5853658536585366,0.6266416510318951,0.609995010926773,0.017771011927597127,79,0.5101411938667297,0.5070843100547789,0.5114536285400391,0.509559710820516,0.001830542343347868,25.0,3.4475027720133458,0.3845191713998163,0.006430625915527344,0.0007235378932832328,1.538461538461538
158,1492,14.149191617965698,1.973377466551731,0.029911120732625324,0.0029645497665513236,0.6500000000000001,SAE,"{'ae__hidden_dims': 0.6500000000000001, 'ae__type': 'sae'}",0.6011235955056179,0.6454033771106942,0.5947467166979362,0.6137578964380829,0.022527664194384504,71,0.5088870525360107,0.5063803791999817,0.5091909766197205,0.5081528027852377,0.0012594195716925422,75.0,7.751798868179321,2.4437241695180933,0.007445017496744792,0.0004428175825265156,1.538461538461538
159,1492,14.133155504862465,1.3934826469049837,0.02677607536315918,0.01456539876191918,0.7000000000000001,AE,"{'ae__hidden_dims': 0.7000000000000001, 'ae__type': 'ae'}",0.599250936329588,0.6435272045028143,0.6341463414634146,0.6256414940986056,0.01904986968215944,31,0.5077092647552489,0.505032479763031,0.5091656446456909,0.5073024630546571,0.001711700656173408,97.0,8.031562487284344,1.5187688853228012,0.005394856135050456,0.0006136760946521138,1.4285714285714284
160,1492,11.484789768854775,1.1286863899077892,0.021973212560017902,0.007422812518370627,0.7000000000000001,DAE,"{'ae__hidden_dims': 0.7000000000000001, 'ae__type': 'dae'}",0.5842696629213483,0.574108818011257,0.5928705440900562,0.5837496750075538,0.007668262816607289,101,0.5101966261863708,0.5069669485092163,0.5115206837654114,0.5095614194869995,0.001912544876871854,24.0,3.680794556935629,0.33824791992635456,0.0060311953226725255,0.0003901552967494853,1.4285714285714284
161,1492,14.410562515258787,1.386224189528911,0.03301747639973958,0.0033919899945968265,0.7000000000000001,SAE,"{'ae__hidden_dims': 0.7000000000000001, 'ae__type': 'sae'}",0.6235955056179775,0.5891181988742964,0.6378986866791745,0.6168707970571494,0.020474378729549124,60,0.5089150667190552,0.5063530206680298,0.5100409388542175,0.5084363420804342,0.0015431716466897411,61.0,6.284196933110554,1.2772328091175316,0.006760994593302409,0.0008305378266631645,1.4285714285714284
162,1492,14.83457612991333,0.8751491518186099,0.015588363011678059,0.0003835107587137491,0.7500000000000001,AE,"{'ae__hidden_dims': 0.7500000000000001, 'ae__type': 'ae'}",0.602996254681648,0.6153846153846154,0.6285178236397748,0.6156328979020127,0.010420615902381195,64,0.5077173709869385,0.5049940943717957,0.5089325904846191,0.5072146852811178,0.001646705316039431,100.0,9.306828180948893,0.14709910147918254,0.005850394566853841,0.000567239717088505,1.333333333333333
