,dataset_id,mean_fit_time,std_fit_time,mean_score_time,std_score_time,activation,n_layers,type,params,split0_test_accuracy,split1_test_accuracy,split2_test_accuracy,mean_test_accuracy,std_test_accuracy,rank_test_accuracy,split0_test_reconstruction_error,split1_test_reconstruction_error,split2_test_reconstruction_error,mean_test_reconstruction_error,std_test_reconstruction_error,rank_test_reconstruction_error
14,40996,147.83799393971762,68.927667043398,0.7377636432647705,0.028141667475124168,SELU,4,dae,"{'ae__activation': 'selu', 'ae__n_layers': 4, 'ae__type': 'dae'}",0.8763178194908717,0.877083958342262,0.884326918955985,0.8792428989297063,0.003608525729029797,10,0.2708345651626587,0.2749256789684296,0.2691301703453064,0.2716301381587982,0.002431965233347107,41
15,40996,130.66501681009927,16.894279254811202,0.7216412226359049,0.007707070158350518,SELU,4,sae,"{'ae__activation': 'selu', 'ae__n_layers': 4, 'ae__type': 'sae'}",0.8701894231593383,0.8756696524236061,0.87588394119916,0.8739143389273681,0.002635365632952398,27,0.2686018943786621,0.2682146728038788,0.26985809206962585,0.2688915530840556,0.000701490482218553,46
16,40996,120.70190715789795,24.19007801175603,0.7251562277475992,0.026606169392604517,SELU,5,ae,"{'ae__activation': 'selu', 'ae__n_layers': 5, 'ae__type': 'ae'}",0.8725893545898689,0.8777268246689238,0.8760553722196032,0.8754571838261321,0.002139590571247843,18,0.2682388424873352,0.2688294053077698,0.2718473374843597,0.2696385284264882,0.0015803626591853947,45
17,40996,100.79369576772055,8.300984685456886,0.7373178005218506,0.015144670678044453,SELU,5,vae,"{'ae__activation': 'selu', 'ae__n_layers': 5, 'ae__type': 'vae'}",0.8344047312933917,0.8450263575193931,0.8421120301718596,0.8405143729948815,0.004481005635835409,65,0.3070869743824005,0.3058534562587738,0.3035734593868256,0.3055046300093333,0.0014554396174939865,8
18,40996,160.62525049845374,17.850818500564515,0.7031391461690267,0.008153752429286475,SELU,5,dae,"{'ae__activation': 'selu', 'ae__n_layers': 5, 'ae__type': 'dae'}",0.8757606925516414,0.8757982256889384,0.8785839797711396,0.8767142993372398,0.0013221525070327856,12,0.2731910645961761,0.2759248912334442,0.27375471591949463,0.27429022391637164,0.0011785665394024349,38
19,40996,105.2114819685618,20.166832343385924,0.7083095709482828,0.009110083006421556,SELU,5,sae,"{'ae__activation': 'selu', 'ae__n_layers': 5, 'ae__type': 'sae'}",0.8689894574440731,0.8695838511978743,0.8718124544636352,0.8701285877018607,0.0012151492191484925,37,0.27627819776535034,0.2827582359313965,0.27611154317855835,0.27838265895843506,0.0030947481128041645,33
20,40996,431.67667945226026,66.65146203447847,0.6996107896169027,0.009499810373589056,ReLU,1,ae,"{'ae__activation': 'relu', 'ae__n_layers': 1, 'ae__type': 'ae'}",0.8710893974457873,0.8688981271161017,0.8690695581365449,0.8696856942328113,0.0009950323885120232,39,0.2580291926860809,0.25898513197898865,0.25829553604125977,0.2584366202354431,0.0004028097527100515,68
21,40996,149.65697606404626,37.472194003487104,0.6924567222595215,0.02455725413115604,ReLU,1,vae,"{'ae__activation': 'relu', 'ae__n_layers': 1, 'ae__type': 'vae'}",0.8563469615153853,0.8535979085415506,0.8531693309904427,0.8543714003491262,0.0014078473213980766,57,0.293114572763443,0.29435667395591736,0.2937492728233337,0.293740173180898,0.0005071265099925944,18
22,40996,178.10469365119934,12.034434307343465,0.6872920989990234,0.033136131784049304,ReLU,1,dae,"{'ae__activation': 'relu', 'ae__n_layers': 1, 'ae__type': 'dae'}",0.8734893288763178,0.8735696224231775,0.874469635280504,0.8738428621933331,0.00044440607595468037,28,0.26445358991622925,0.2647410035133362,0.2649717628955841,0.26472211877504986,0.00021196428022740091,52
23,40996,307.9365947246552,9.037706791196095,0.7034324010213217,0.0247809349799226,ReLU,1,sae,"{'ae__activation': 'relu', 'ae__n_layers': 1, 'ae__type': 'sae'}",0.8691608811176823,0.8675695367076672,0.8700552865040929,0.8689285681098141,0.0010280126499954963,42,0.2549261152744293,0.2555716633796692,0.25488120317459106,0.25512632727622986,0.00031543351961796465,79
24,40996,193.3278253873189,21.294381265594676,0.6921659310658773,0.0236905037302336,ReLU,2,ae,"{'ae__activation': 'relu', 'ae__n_layers': 2, 'ae__type': 'ae'}",0.8716036684666152,0.8727553250760726,0.8729267560965157,0.8724285832130678,0.0005874863986390391,32,0.2563507854938507,0.2572399079799652,0.2560161650180817,0.2565356194972992,0.000516403857339695,74
25,40996,157.42569605509442,19.04637454519905,0.6995815436045328,0.016879379997368098,ReLU,2,vae,"{'ae__activation': 'relu', 'ae__n_layers': 2, 'ae__type': 'vae'}",0.8472186508956887,0.8505550079286847,0.8516264518064544,0.8498000368769426,0.0018769946162172887,62,0.2861529290676117,0.2847021222114563,0.2856787145137787,0.2855112552642822,0.0006040099798559147,26
26,40996,134.2256429195404,31.14549396084231,0.7100505034128824,0.020465841550835785,ReLU,2,dae,"{'ae__activation': 'relu', 'ae__n_layers': 2, 'ae__type': 'dae'}",0.8822319362303934,0.8814554493635623,0.8852697895684224,0.8829857250541261,0.0016458930691656151,2,0.2633025050163269,0.2659185528755188,0.2643599212169647,0.2645269930362701,0.001074511158620558,54
27,40996,212.12990419069922,14.341397248643176,0.7160613536834717,0.023294026640604863,ReLU,2,sae,"{'ae__activation': 'relu', 'ae__n_layers': 2, 'ae__type': 'sae'}",0.8732750492843062,0.8705695795654224,0.8766125230360434,0.8734857172952574,0.0024715146780073982,29,0.2577552795410156,0.2574458718299866,0.2582745850086212,0.25782524545987445,0.00034191890409082453,71
28,40996,169.0779207547506,42.15993704084042,0.6774435043334961,0.004720872773456921,ReLU,3,ae,"{'ae__activation': 'relu', 'ae__n_layers': 3, 'ae__type': 'ae'}",0.8740893117339504,0.8755410791582737,0.8790554150773583,0.8762286019898609,0.002084875909547428,15,0.2622549831867218,0.26117527484893804,0.2640168368816376,0.26248236497243244,0.0011711520122724387,60
29,40996,163.79755735397342,27.880658201148602,0.7090007464090983,0.009743240794664048,ReLU,3,vae,"{'ae__activation': 'relu', 'ae__n_layers': 3, 'ae__type': 'vae'}",0.8308048341475958,0.8372691038443406,0.8422834611923028,0.8367857997280796,0.004698574738468818,68,0.2917582094669342,0.2960824966430664,0.29643431305885315,0.29475833972295123,0.0021262690112661274,14
30,40996,165.13238668441772,17.69630104264698,0.6850524743398031,0.0012962028338526685,ReLU,3,dae,"{'ae__activation': 'relu', 'ae__n_layers': 3, 'ae__type': 'dae'}",0.8797891488814605,0.8791839883426906,0.8829126130373292,0.8806285834204934,0.001633839708041173,4,0.26733827590942383,0.2675929665565491,0.2682053744792938,0.26771220564842224,0.00036389417256550585,47
31,40996,199.30514820416766,35.61589788248981,0.7247428099314371,0.03704066542974658,ReLU,3,sae,"{'ae__activation': 'relu', 'ae__n_layers': 3, 'ae__type': 'sae'}",0.8740464558155481,0.8776411091587023,0.8777696824240346,0.8764857491327618,0.0017256393378864432,14,0.26691895723342896,0.2657708525657654,0.2643555402755737,0.26568178335825604,0.0010484040626112599,50
32,40996,169.13483699162805,22.153223906147538,0.6988658905029297,0.01483631803884484,ReLU,4,ae,"{'ae__activation': 'relu', 'ae__n_layers': 4, 'ae__type': 'ae'}",0.8751607096940087,0.8756696524236061,0.8751982171173874,0.8753428597450007,0.00023158409961920724,20,0.2699197232723236,0.2689041495323181,0.2701974809169769,0.2696737845738729,0.0005559022097351285,44
33,40996,159.71473709742227,24.460063076352487,0.7230273882548014,0.012234743794004622,ReLU,4,vae,"{'ae__activation': 'relu', 'ae__n_layers': 4, 'ae__type': 'vae'}",0.8266049541441673,0.8267689538421977,0.8238117687395534,0.8257285589086395,0.00135702797550807,70,0.3011060655117035,0.3027653396129608,0.3044002056121826,0.302757203578949,0.001344839370007496,11
34,40996,164.8879917462667,48.01636632949282,0.6942049662272135,0.009991847444478957,ReLU,4,dae,"{'ae__activation': 'relu', 'ae__n_layers': 4, 'ae__type': 'dae'}",0.8764035313276763,0.8756696524236061,0.8789696995671367,0.8770142944394731,0.001414767700938873,11,0.2716222703456879,0.2739531397819519,0.2734457552433014,0.27300705512364704,0.0010008601062639429,39
35,40996,170.63371507326758,24.16418534928397,0.7273937066396078,0.023666594833302256,ReLU,4,sae,"{'ae__activation': 'relu', 'ae__n_layers': 4, 'ae__type': 'sae'}",0.8683037627496357,0.8667123816054515,0.8726696095658509,0.8692285846403127,0.0025184139043119627,40,0.27563607692718506,0.27549275755882263,0.2736028432846069,0.2749105592568715,0.0009265440836513313,37
36,40996,207.24009466171262,9.02717488227917,0.6912285486857096,0.004058675138547542,ReLU,5,ae,"{'ae__activation': 'relu', 'ae__n_layers': 5, 'ae__type': 'ae'}",0.8683037627496357,0.8651695024214632,0.8648694981356877,0.8661142544355954,0.0015530530439125912,50,0.2764873504638672,0.2761681377887726,0.2763635516166687,0.27633967995643616,0.0001314066845254505,36
37,40996,159.2427704334259,15.031771371011725,0.7117737929026285,0.013857710997936269,ReLU,5,vae,"{'ae__activation': 'relu', 'ae__n_layers': 5, 'ae__type': 'vae'}",0.8033341904517014,0.8067115244503493,0.7980971156730811,0.8027142768583774,0.00354403059550941,72,0.3073835670948029,0.3016473948955536,0.3032935857772827,0.3041081825892131,0.0024115823089644346,9
38,40996,203.13671867052716,18.286621422948343,0.6978309949239095,0.006764906466053626,ReLU,5,dae,"{'ae__activation': 'relu', 'ae__n_layers': 5, 'ae__type': 'dae'}",0.8668038056055541,0.8613980199717138,0.8652123601765741,0.8644713952512806,0.0022682447465158,52,0.27738264203071594,0.2781062722206116,0.27769434452056885,0.27772775292396545,0.0002963638012029912,34
39,40996,227.9253900845846,12.949945086268086,0.7079052130381266,0.01580826136602647,ReLU,5,sae,"{'ae__activation': 'relu', 'ae__n_layers': 5, 'ae__type': 'sae'}",0.8503471329390588,0.8516693095615652,0.8562979471135302,0.8527714632047182,0.002551353147463634,61,0.2808445990085602,0.2810958027839661,0.2805936634540558,0.2808446884155273,0.00020499753275895813,31
40,40996,321.9194983641307,73.5816511471395,0.6911521752675375,0.011173251137164749,Tanh,1,ae,"{'ae__activation': 'tanh', 'ae__n_layers': 1, 'ae__type': 'ae'}",0.8692037370360847,0.8652552179316847,0.8683838340547723,0.8676142630075138,0.0017013485782434805,46,0.2587470412254333,0.2599303722381592,0.25860297679901123,0.2590934634208679,0.0005946993167895715,66
41,40996,122.76591261227924,25.31096702404139,0.7033263842264811,0.002233887194533079,Tanh,1,vae,"{'ae__activation': 'tanh', 'ae__n_layers': 1, 'ae__type': 'vae'}",0.8554041313105339,0.8510693009900141,0.8550550722153174,0.8538428348386219,0.0019663550154228496,58,0.2946939170360565,0.29389917850494385,0.2937630116939545,0.2941187024116516,0.00041051938500775113,16
42,40996,203.81107115745544,22.666496152953567,0.6824371019999186,0.005759864622821862,Tanh,1,dae,"{'ae__activation': 'tanh', 'ae__n_layers': 1, 'ae__type': 'dae'}",0.8736607525499271,0.8734839069129559,0.8749839283418335,0.8740428626015722,0.0006693390473440341,26,0.2643541395664215,0.26434069871902466,0.26443448662757874,0.264376441637675,4.1409175588531456e-05,55
