,clf,split0_ae_fit_time,split0_clf_fit_time,split0_test_accuracy,split0_score_time,split1_ae_fit_time,split1_clf_fit_time,split1_test_accuracy,split1_score_time,split2_ae_fit_time,split2_clf_fit_time,split2_test_accuracy,split2_score_time,dataset_id,hidden_dims,mean_ae_fit_time,mean_clf_fit_time,mean_score_time,mean_test_accuracy
158,LogisticRegression,14.903004169464113,6.926186800003053,0.8269346130773845,0.007947206497192383,19.56840205192566,6.4832918643951425,0.8262826282628263,0.008954286575317383,9.002885580062868,6.007536172866821,0.8259825982598259,0.008980035781860352,40996,0.75,14.491430600484215,6.472338279088337,0.008627176284790039,0.8263999465333455
159,GaussianNB,14.903004169464113,0.03800582885742188,0.7666466706658668,0.0965440273284912,19.56840205192566,0.03815317153930664,0.7485748574857486,0.10033607482910156,9.002885580062868,0.027193784713745117,0.75997599759976,0.07937121391296388,40996,0.75,14.491430600484215,0.034450928370157875,0.09208377202351888,0.7583991752504584
160,DecisionTreeClassifier,14.903004169464113,5.037250995635986,0.7432513497300541,0.003616809844970703,19.56840205192566,5.049881935119629,0.7248724872487249,0.0032062530517578125,9.002885580062868,5.552182674407959,0.7398739873987399,0.0037941932678222656,40996,0.75,14.491430600484215,5.213105201721191,0.0035390853881835938,0.7359992747925063
161,KNeighborsClassifier,14.903004169464113,0.32604360580444336,0.8464307138572286,18.099249839782715,19.56840205192566,0.38057065010070795,0.8385838583858386,19.257173061370853,9.002885580062868,0.3779840469360352,0.8355835583558355,16.335615634918213,40996,0.75,14.491430600484215,0.3615327676137288,17.897346178690594,0.8401993768663009
162,SVC,14.176433324813845,7.772648572921753,0.7888422315536893,7.278238534927367,16.04192328453064,7.7748568058013925,0.7626762676267627,7.308298587799072,15.574764728546144,7.772650957107544,0.7776777677767777,7.2476277351379395,40996,1.0,15.264373779296875,7.773385445276896,7.27805495262146,0.7763987556524098
163,LinearSVC,14.176433324813845,3.3744111061096187,0.871625674865027,0.009180307388305664,16.04192328453064,3.241174459457397,0.8694869486948695,0.012253761291503906,15.574764728546144,3.464951038360596,0.861986198619862,0.015772342681884766,40996,1.0,15.264373779296875,3.3601788679758706,0.01240213712056478,0.8676996073932527
164,LogisticRegression,14.176433324813845,6.536111831665039,0.8458308338332333,0.03258371353149414,16.04192328453064,5.841766119003296,0.8313831383138314,0.009870767593383787,15.574764728546144,6.556004047393799,0.8373837383738374,0.0388023853302002,40996,1.0,15.264373779296875,6.311293999354046,0.02708562215169271,0.8381992368403006
165,GaussianNB,14.176433324813845,0.052703142166137695,0.7750449910017997,0.12804865837097168,16.04192328453064,0.05115222930908203,0.7662766276627663,0.1279764175415039,15.574764728546144,0.09840202331542967,0.7692769276927692,0.1078939437866211,40996,1.0,15.264373779296875,0.06741913159688312,0.1213063398996989,0.770199515452445
166,DecisionTreeClassifier,14.176433324813845,6.705141305923463,0.73875224955009,0.003769397735595703,16.04192328453064,6.629754781723023,0.7473747374737474,0.0037546157836914062,15.574764728546144,7.055306673049928,0.7467746774677467,0.004260063171386719,40996,1.0,15.264373779296875,6.796734253565472,0.003928025563557942,0.7443005548305279
167,KNeighborsClassifier,14.176433324813845,0.4075024127960205,0.831133773245351,25.009228229522705,16.04192328453064,0.4611151218414306,0.8415841584158416,24.653343677520752,15.574764728546144,0.42302298545837397,0.8364836483648365,25.90099191665649,40996,1.0,15.264373779296875,0.4305468400319417,25.187854607899986,0.836400526675343
168,SVC,11.722007751464846,9.422883272171019,0.8026394721055788,9.091055631637571,11.743986368179321,9.311429977416992,0.7881788178817882,9.04157328605652,10.336711168289183,9.270008325576784,0.8112811281128113,9.005141496658323,40996,1.25,11.267568429311115,9.334773858388266,9.045923471450807,0.8006998060333927
169,LinearSVC,11.722007751464846,4.586096048355103,0.862627474505099,0.009718656539916992,11.743986368179321,4.507925748825073,0.8583858385838584,0.009732961654663086,10.336711168289183,4.477877378463745,0.8661866186618662,0.009072065353393556,40996,1.25,11.267568429311115,4.523966391881307,0.009507894515991213,0.8623999772502745
170,LogisticRegression,11.722007751464846,5.7609827518463135,0.8407318536292742,0.01251983642578125,11.743986368179321,5.9262683391571045,0.8388838883888389,0.01180100440979004,10.336711168289183,5.992093086242676,0.8358835883588359,0.016822338104248047,40996,1.25,11.267568429311115,5.893114725748697,0.01371439297993978,0.8384997767923164
171,GaussianNB,11.722007751464846,0.1084282398223877,0.7696460707858428,0.14795684814453125,11.743986368179321,0.0596158504486084,0.7581758175817582,0.15378832817077634,10.336711168289183,0.060109853744506836,0.7617761776177617,0.15694832801818848,40996,1.25,11.267568429311115,0.0760513146718343,0.15289783477783206,0.7631993553284543
172,DecisionTreeClassifier,11.722007751464846,8.93766975402832,0.7558488302339532,0.007506608963012695,11.743986368179321,8.499614000320435,0.7386738673867387,0.004303932189941406,10.336711168289183,8.263642072677612,0.7461746174617462,0.004470109939575195,40996,1.25,11.267568429311115,8.566975275675455,0.005426883697509766,0.7468991050274792
173,KNeighborsClassifier,11.722007751464846,0.5541722774505615,0.8257348530293941,29.04803013801575,11.743986368179321,0.5505328178405762,0.8376837683768377,28.97374582290649,10.336711168289183,0.5613267421722412,0.8409840984098409,29.674386501312256,40996,1.25,11.267568429311115,0.5553439458211263,29.232054154078174,0.8348009066053576
174,SVC,11.161743879318237,11.093080043792725,0.8068386322735452,10.854360580444336,13.494754552841187,11.489692449569702,0.7764776477647765,10.77166199684143,13.651081800460815,11.419692754745483,0.7845784578457846,10.939807176589966,40996,1.5,12.769193410873413,11.334155082702635,10.855276584625244,0.7892982459613688
175,LinearSVC,11.161743879318237,5.445233106613159,0.8692261547690462,0.02174091339111328,13.494754552841187,5.0125482082366934,0.855985598559856,0.022647619247436523,13.651081800460815,5.172697067260742,0.8634863486348635,0.01160883903503418,40996,1.5,12.769193410873413,5.210159460703532,0.018665790557861328,0.8628993673212553
176,LogisticRegression,11.161743879318237,13.988544940948485,0.8428314337132573,0.015213251113891603,13.494754552841187,9.461413145065306,0.843084308430843,0.01512002944946289,13.651081800460815,6.331233739852905,0.8412841284128413,0.018329620361328125,40996,1.5,12.769193410873413,9.927063941955566,0.01622096697489421,0.8423999568523138
177,GaussianNB,11.161743879318237,0.07799363136291504,0.7666466706658668,0.1930203437805176,13.494754552841187,0.07559728622436522,0.7842784278427842,0.23163342475891116,13.651081800460815,0.07564401626586914,0.7920792079207921,0.19002556800842285,40996,1.5,12.769193410873413,0.07641164461771648,0.2048931121826172,0.781001435476481
178,DecisionTreeClassifier,11.161743879318237,10.051589727401732,0.7483503299340132,0.008725404739379883,13.494754552841187,10.077735662460329,0.7404740474047404,0.005746126174926758,13.651081800460815,10.087098360061647,0.7461746174617462,0.008650541305541992,40996,1.5,12.769193410873413,10.072141249974571,0.007707357406616211,0.7449996649334999
179,KNeighborsClassifier,11.161743879318237,0.6639394760131836,0.8410317936412718,37.97581553459168,13.494754552841187,0.6280219554901123,0.8385838583858386,39.474373579025276,13.651081800460815,0.6376998424530029,0.8313831383138314,37.39228367805482,40996,1.5,12.769193410873413,0.6432204246520996,38.280824263890594,0.8369995967803141
180,SVC,12.591602325439453,13.289733171463013,0.8089382123575285,12.81169581413269,14.28844690322876,13.719467639923096,0.7701770177017702,13.431643962860107,15.774823427200316,14.252063274383545,0.7995799579957996,13.24752163887024,40996,1.75,14.218290885289509,13.753754695256553,13.163620471954346,0.7928983960183661
181,LinearSVC,12.591602325439453,5.791194438934326,0.8593281343731254,0.02877354621887207,14.28844690322876,6.1130826473236075,0.8643864386438644,0.02001023292541504,15.774823427200316,5.354764461517334,0.8724872487248725,0.01738905906677246,40996,1.75,14.218290885289509,5.753013849258423,0.022057612737019856,0.8654006072472874
182,LogisticRegression,12.591602325439453,7.532930135726929,0.8530293941211757,0.03508710861206055,14.28844690322876,10.483758687973024,0.8523852385238524,0.020978689193725586,15.774823427200316,9.70475149154663,0.84998499849985,0.03383326530456543,40996,1.75,14.218290885289509,9.240480105082193,0.029966354370117188,0.8517998770482927
183,GaussianNB,12.591602325439453,0.10999488830566406,0.7927414517096579,0.2706964015960693,14.28844690322876,0.09274768829345703,0.7773777377737774,0.2545292377471924,15.774823427200316,0.08956789970397949,0.7860786078607861,0.2789745330810547,40996,1.75,14.218290885289509,0.09743682543436688,0.2680667241414388,0.7853992657814072
184,DecisionTreeClassifier,12.591602325439453,13.11447286605835,0.7408518296340731,0.010879993438720705,14.28844690322876,12.533653736114502,0.7428742874287428,0.007081270217895508,15.774823427200316,11.570304870605467,0.7347734773477348,0.006083965301513672,40996,1.75,14.218290885289509,12.406143824259438,0.008015076319376627,0.7394998648035168
185,KNeighborsClassifier,12.591602325439453,0.8139517307281494,0.8263347330533893,42.71657395362854,14.28844690322876,0.7996869087219238,0.8343834383438344,44.78213262557984,15.774823427200316,0.8372807502746582,0.8346834683468347,46.21627235412598,40996,1.75,14.218290885289509,0.8169731299082438,44.57165964444479,0.8318005465813528
186,SVC,9.626905202865599,15.636531591415405,0.7816436712657469,15.468547105789185,12.487343311309814,15.94637656211853,0.7695769576957696,15.728689432144165,13.558801412582396,16.2917640209198,0.7905790579057905,15.858543157577515,40996,2.0,11.891016642252605,15.958224058151245,15.685259898503624,0.7805998956224357
187,LinearSVC,9.626905202865599,7.76098370552063,0.871625674865027,0.019730806350708008,12.487343311309814,7.126112699508668,0.8742874287428742,0.01999664306640625,13.558801412582396,6.934983015060425,0.8727872787278728,0.01997709274291992,40996,2.0,11.891016642252605,7.274026473363239,0.019901514053344727,0.8729001274452579
188,LogisticRegression,9.626905202865599,16.020587921142578,0.8452309538092382,0.03142070770263672,12.487343311309814,11.427739381790161,0.8508850885088509,0.07127833366394043,13.558801412582396,10.134715318679811,0.8475847584758476,0.04589247703552246,40996,2.0,11.891016642252605,12.52768087387085,0.0495305061340332,0.8479002669313122
189,GaussianNB,9.626905202865599,0.14142394065856936,0.7636472705458909,0.320512056350708,12.487343311309814,0.1386270523071289,0.7692769276927692,0.3362381458282471,13.558801412582396,0.09877419471740724,0.7779777977797779,0.322906494140625,40996,2.0,11.891016642252605,0.12627506256103516,0.3265522321065267,0.7703006653394793
190,DecisionTreeClassifier,9.626905202865599,14.585171937942505,0.747750449910018,0.008316993713378906,12.487343311309814,15.147796869277954,0.7233723372337234,0.01236581802368164,13.558801412582396,13.921855926513672,0.7386738673867387,0.011656761169433594,40996,2.0,11.891016642252605,14.551608244578045,0.010779857635498049,0.7365988848434935
191,KNeighborsClassifier,9.626905202865599,0.9609653949737548,0.8344331133773245,48.736274242401116,12.487343311309814,0.9447836875915528,0.8271827182718272,52.50549149513245,13.558801412582396,0.910595178604126,0.8343834383438344,49.81974601745606,40996,2.0,11.891016642252605,0.9387814203898112,50.35383725166321,0.8319997566643287
